User_ID,Category,Rating,Reviews,Size_MB,Installs,Type,Price_USD,Content_Rating,Genres,Last_Updated,Current_Ver,Android_Ver
USR03543,GAME,4.4,3697174,36,50000000,Free,0,Teen,Action,2018-07-24,0.7.0,4.3 and up
USR03544,GAME,4.5,4830407,32,50000000,Free,0,Mature 17+,Action,2018-05-25,3.7.1a,Varies with device
USR03545,TOOLS,4.2,1855262,,500000000,Free,0,Everyone,Tools,2018-07-31,Varies with device,Varies with device
USR03546,GAME,4.5,1128805,59,50000000,Free,0,Teen,Arcade,2018-05-29,1.4.0.1,4.0 and up
USR03547,FAMILY,4.3,64884,37,5000000,Free,0,Everyone,Simulation,2016-07-12,1,2.3.3 and up
USR03548,TOOLS,4.4,8021623,,1000000000,Free,0,Everyone,Tools,2018-08-03,Varies with device,Varies with device
USR03549,TOOLS,4.2,857215,7.9,100000000,Free,0,Everyone,Tools,2017-12-07,1.4.large,4.1 - 7.1.1
USR03550,GAME,3.6,2065,25,100000,Free,0,Everyone,Adventure,2017-01-25,1,2.3.3 and up
USR03551,COMMUNICATION,4,3419464,,1000000000,Free,0,Everyone,Communication,2018-07-21,Varies with device,Varies with device
USR03552,GAME,4.4,12683,19,1000000,Free,0,Everyone,Action,2018-02-05,1.1,2.3 and up
USR03553,GAME,4.6,3656,39,100000,Free,0,Everyone,Action,2018-03-15,1.1.3,3.0 and up
USR03554,TOOLS,4.5,1034,0.191,5000,Paid,4.99,Everyone,Tools,2013-09-08,1.1,2.2 and up
USR03555,SOCIAL,4.4,120,2.3,10000,Free,0,Teen,Social,2017-10-05,1,4.0.3 and up
USR03556,PERSONALIZATION,4.2,59,8.1,1000,Paid,1.7,Everyone,Personalization,2015-08-16,1.05,2.2 and up
USR03557,SPORTS,4.3,989344,51,50000000,Free,0,Teen,Sports,2018-07-23,1.64,4.0 and up
USR03558,PRODUCTIVITY,4.6,267042,,5000000,Free,0,Everyone,Productivity,2018-04-29,Varies with device,Varies with device
USR03559,TOOLS,1.8,53,3.4,1000,Paid,1.49,Everyone,Tools,2018-05-19,1.91,4.0.3 and up
USR03560,GAME,3.8,4116,8.8,100000,Free,0,Everyone,Action,2015-09-01,1.3.4,2.3 and up
USR03561,FAMILY,4.4,7715,28,500000,Free,0,Everyone,Simulation,2018-06-29,1.7,4.1 and up
USR03562,LIFESTYLE,3,4710,,100000,Free,0,Everyone,Lifestyle,2017-11-01,Varies with device,Varies with device
USR03563,PRODUCTIVITY,3.4,5,11,100,Paid,2.99,Everyone,Productivity,2016-09-26,2,3.2 and up
USR03564,SPORTS,4.6,10,6.1,100,Paid,3.88,Everyone,Sports,2013-04-10,1,2.3.3 and up
USR03565,MAPS_AND_NAVIGATION,3.7,96,14,10000,Free,0,Everyone,Maps & Navigation,2017-11-14,1.4.0,4.1 and up
USR03566,LIFESTYLE,3,543,94,50000,Free,0,Everyone,Lifestyle,2018-07-02,1.4.1(0629A),5.0 and up
USR03567,PERSONALIZATION,4.6,89,11,5000,Paid,0.99,Everyone,Personalization,2017-10-21,1.6.1,4.0.3 and up
USR03568,PRODUCTIVITY,4.4,2728941,,1000000000,Free,0,Everyone,Productivity,2018-07-30,Varies with device,Varies with device
USR03569,LIFESTYLE,3.1,777,14,50000,Free,0,Everyone,Lifestyle,2018-05-04,3.0.20,4.0 and up
USR03570,TOOLS,4.3,255,1.6,5000,Paid,14.99,Everyone,Tools,2018-07-25,14.6,4.0 and up
USR03571,PERSONALIZATION,4.3,25,15,500,Paid,1.49,Everyone,Personalization,2017-12-13,1.0.2,7.0 and up
USR03572,TOOLS,3.8,415,2.7,50000,Free,0,Everyone,Tools,2017-06-01,7,2.3 and up
USR03573,LIFESTYLE,4.5,231,5.7,5000,Paid,0.99,Everyone,Lifestyle,2017-12-24,7.0.1,4.3 and up
USR03574,GAME,3.6,517,47,50000,Free,0,Everyone,Arcade,2015-12-07,1.4,4.1 and up
USR03575,PERSONALIZATION,4.2,33,0.837,500,Paid,1.49,Everyone,Personalization,2016-01-01,2,4.0 and up
USR03576,HOUSE_AND_HOME,4.5,30,25,1000,Free,0,Everyone,House & Home,2018-08-01,2.4,4.0.3 and up
USR03577,TOOLS,4.2,184,1.3,10000,Free,0,Everyone,Tools,2017-07-29,2.23,4.0 and up
USR03578,TOOLS,3.3,6,1.5,100,Paid,5.99,Everyone,Tools,2018-06-18,3.2,4.0 and up
USR03579,GAME,4.2,1485806,33,100000000,Free,0,Everyone,Action,2018-04-09,1.0.6,4.1 and up
USR03580,TOOLS,4.3,99290,3.9,5000000,Free,0,Everyone,Tools,2017-12-05,3.1 Release b2,2.3 and up
USR03581,FAMILY,4.2,1960,87,100000,Free,0,Everyone,Simulation,2017-10-06,1.4,2.3 and up
USR03582,LIFESTYLE,3.7,41917,14,10000000,Free,0,Everyone,Lifestyle,2018-07-30,9.6.3,4.4 and up
USR03583,FAMILY,3.8,29544,10,10000000,Free,0,Everyone,Entertainment,2018-07-25,3.15,4.0 and up
USR03584,HEALTH_AND_FITNESS,2.9,1786,5.9,100000,Free,0,Everyone,Health & Fitness,2018-06-12,3.5.2,4.4 and up
USR03585,GAME,4.5,6181640,58,100000000,Free,0,Everyone,Arcade,2017-12-22,2.2,4.0 and up
USR03586,TOOLS,4.3,123,1.9,5000,Free,0,Everyone,Tools,2017-09-30,1.2,4.0 and up
USR03587,LIFESTYLE,4.9,145,48,5000,Paid,1.99,Mature 17+,Lifestyle,2016-04-07,1,4.0.3 and up
USR03588,GAME,4.4,19816,57,1000000,Free,0,Everyone,Racing,2017-11-03,1.8.1,4.4 and up
USR03589,COMMUNICATION,4.4,9,0.05,500,Paid,3.99,Everyone,Communication,2017-02-08,3.6,2.2 and up
USR03590,ART_AND_DESIGN,4.4,13,4.5,1000,Free,0,Everyone,Art & Design,2018-03-27,2,4.0.3 and up
USR03591,HEALTH_AND_FITNESS,2.9,4031,8.9,500000,Free,0,Everyone,Health & Fitness,2018-06-15,3.0.2,4.4 and up
USR03592,DATING,4.2,46,26,10000,Free,0,Mature 17+,Dating,2018-07-29,2.1.6,5.0 and up
USR03593,HEALTH_AND_FITNESS,4,50,15,5000,Free,0,Everyone,Health & Fitness,2018-07-03,2.14,4.4 and up
USR03594,FAMILY,4.3,6,1.5,100,Paid,399.99,Everyone,Entertainment,2018-07-16,1,7.0 and up
USR03595,COMMUNICATION,4.3,15439,2.2,1000000,Free,0,Everyone,Communication,2016-11-07,2.0.0,2.3 and up
USR03596,FAMILY,3.9,38,42,5000,Free,0,Everyone,Entertainment,2018-04-06,5055.524.5,4.1 and up
USR03597,FAMILY,4.3,103064,5.6,5000000,Free,0,Everyone,Entertainment,2018-07-05,4.6.2,2.3.3 and up
USR03598,HEALTH_AND_FITNESS,4,214,8.9,10000,Free,0,Everyone,Health & Fitness,2018-06-13,3.0.2,4.4 and up
USR03599,GAME,4.6,4108,13,10000,Paid,17.99,Everyone 10+,Arcade,2015-12-14,1.0.4,4.0 and up
USR03600,FAMILY,3.7,126,13,10000,Free,0,Everyone,Entertainment,2017-08-22,1.0-build20170819,4.1 and up
USR03601,HOUSE_AND_HOME,4,65914,,10000000,Free,0,Everyone,House & Home,2018-06-29,Varies with device,Varies with device
USR03602,PERSONALIZATION,4.6,621,5.4,50000,Free,0,Everyone,Personalization,2017-12-01,a.2,4.4 and up
USR03603,GAME,4.4,3250,27,1000000,Free,0,Everyone,Racing,2018-07-19,1.2,4.0 and up
USR03604,PERSONALIZATION,4.5,2,3,100,Free,0,Everyone,Personalization,2017-12-21,1,4.1 and up
USR03605,FAMILY,3,4,19,1000,Free,0,Everyone,Entertainment,2018-02-07,3.0.1,4.1 and up
USR03606,PRODUCTIVITY,3.1,67,8.3,10000,Free,0,Everyone,Productivity,2018-07-18,3.5.3,4.0.3 and up
USR03607,FAMILY,4.3,1633565,57,100000000,Free,0,Everyone,Entertainment,2018-07-03,3.5.2.2,4.1 and up
USR03608,PRODUCTIVITY,4.5,107,1.2,50000,Free,0,Everyone,Productivity,2015-05-19,10.0.3148,4.0 and up
USR03609,FAMILY,4.5,681,2.8,50000,Free,0,Everyone,Education,2015-11-20,1.1,2.3 and up
USR03610,BUSINESS,4.5,176,19,10000,Free,0,Everyone,Business,2016-10-25,2,5.0 and up
USR03611,TOOLS,4.1,10426,7.2,1000000,Free,0,Everyone,Tools,2018-02-04,1.4,4.0 and up
USR03612,AUTO_AND_VEHICLES,4.6,4140,,50000,Paid,1.99,Everyone,Auto & Vehicles,2018-05-13,Varies with device,Varies with device
USR03613,FAMILY,4.2,1752017,52,100000000,Free,0,Everyone,Entertainment,2018-07-05,2.5.6.11,4.1 and up
USR03614,FAMILY,4.4,2122705,49,100000000,Free,0,Everyone,Puzzle,2018-07-05,3.7.2,4.1 and up
USR03615,SOCIAL,3.2,185,4.7,10000,Free,0,Teen,Social,2017-10-20,1.0.1,4.1 and up
USR03616,FAMILY,3.5,339,,100000,Free,0,Everyone,Entertainment,2017-12-12,Varies with device,4.0.3 and up
USR03617,FAMILY,4.6,61264,43,1000000,Paid,0.99,Everyone,Puzzle,2018-06-19,3.7.0,4.1 and up
USR03618,FAMILY,4.3,1329008,97,50000000,Free,0,Everyone,Racing;Action & Adventure,2017-10-04,2.1.20,2.3.3 and up
USR03619,FAMILY,4.1,405824,,10000000,Free,0,Everyone,Entertainment,2018-08-04,7.1.1,4.2 and up
USR03620,PERSONALIZATION,4.1,8,3.1,1000,Free,0,Everyone,Personalization,2018-01-11,1,4.1 and up
USR03621,PERSONALIZATION,4.1,797,6.7,50000,Free,0,Everyone,Personalization,2018-07-29,1.279.13.98,4.0.3 and up
USR03622,FAMILY,4.7,36,7.1,1000,Free,0,Everyone,Entertainment,2018-03-12,1.3,4.0.3 and up
USR03623,TOOLS,3.5,81747,9.1,10000000,Free,0,Everyone,Tools,2018-05-26,3.8.2,4.1 and up
USR03624,FAMILY,3.9,28,98,1000,Free,0,Everyone,Entertainment,2018-05-31,0.4.4,4.4 and up
USR03625,GAME,4.1,609,13,10000,Free,0,Everyone,Action,2014-05-14,1.7,2.2 and up
USR03626,FAMILY,4.7,17,2.4,1000,Free,0,Everyone,Puzzle,2017-09-26,1,2.3.3 and up
USR03627,FAMILY,4.6,7,7.3,1000,Free,0,Mature 17+,Entertainment,2018-04-11,1.3,4.0.3 and up
USR03628,PERSONALIZATION,4.5,164,33,10000,Free,0,Everyone,Personalization,2018-07-19,4.3,6.0 and up
USR03629,PERSONALIZATION,4.7,98,3.4,10000,Free,0,Everyone,Personalization,2018-05-19,1.1.1,4.0 and up
USR03630,PERSONALIZATION,4.9,934,3.8,10000,Free,0,Everyone,Personalization,2014-10-17,4.1,4.0.3 and up
USR03631,COMMUNICATION,4.3,2451136,,100000000,Free,0,Teen,Communication,2018-08-03,Varies with device,Varies with device
USR03632,HEALTH_AND_FITNESS,4.1,290,40,50000,Free,0,Teen,Health & Fitness,2018-07-22,1.7.2992,4.1 and up
USR03633,SHOPPING,4.4,9140,14,500000,Free,0,Everyone,Shopping,2018-07-31,5.9.0,4.4 and up
USR03634,COMMUNICATION,4.2,1603,,10000,Paid,4.99,Everyone,Communication,2016-07-23,Varies with device,Varies with device
USR03635,COMMUNICATION,4.1,1760,,100000,Free,0,Everyone,Communication,2016-07-23,Varies with device,Varies with device
USR03636,PHOTOGRAPHY,4.6,1656808,,50000000,Free,0,Everyone,Photography,2018-07-31,9.14.1,4.4 and up
USR03637,GAME,4.3,1017408,34,10000000,Free,0,Teen,Adventure,2018-07-16,9.2.0,4.0 and up
USR03638,FAMILY,4.4,1185,40,100000,Free,0,Everyone,Educational;Education,2018-06-17,1.5.1,4.1 and up
USR03639,FINANCE,4.4,124324,,10000000,Free,0,Everyone,Finance,2018-06-26,4.6.0,4.2 and up
USR03640,PERSONALIZATION,4.5,14,11,1000,Free,0,Everyone,Personalization,2018-07-31,31,7.0 and up
USR03641,SOCIAL,4.6,4046,63,100000,Free,0,Teen,Social,2018-07-13,1.8.19106,4.0.3 and up
USR03642,TOOLS,4.8,1955,14,100000,Free,0,Everyone,Tools,2018-03-17,1.0.8,4.1 and up
USR03643,FAMILY,4.3,1065,61,100000,Free,0,Everyone,Educational;Education,2018-05-13,4.1.10,4.1 and up
USR03644,SOCIAL,4.8,19047,63,100000,Free,0,Teen,Social,2018-07-13,1.8.19106,4.0.3 and up
USR03645,FAMILY,4.8,16,8.9,500,Paid,1.99,Everyone,Entertainment,2017-05-09,1,4.2 and up
USR03646,TOOLS,3.7,43,10,5000,Free,0,Mature 17+,Tools,2018-07-24,2.1.2,4.1 and up
USR03647,FAMILY,4.1,9019,44,1000000,Free,0,Everyone,Casual;Education,2018-03-28,6.6,4.0 and up
USR03648,FAMILY,3.7,4444,10,500000,Free,0,Everyone,Entertainment,2018-07-06,3.0.12,4.1 and up
USR03649,FAMILY,4.2,6418,59,100000,Free,0,Everyone,Casual,2017-05-08,1.3,4.1 and up
USR03650,FAMILY,4.5,39,7.4,1000,Free,0,Everyone,Entertainment,2018-03-09,3.0.57,4.1 and up
USR03651,FAMILY,4.6,28,23,1000,Paid,1.99,Everyone,Education;Education,2014-01-13,1.02,2.2 and up
USR03652,VIDEO_PLAYERS,4.5,712737,50,10000000,Free,0,Everyone,Video Players & Editors,2018-07-24,4.13.3,4.3 and up
USR03653,FAMILY,4.7,21,44,1000,Paid,5.99,Everyone,Education;Education,2017-07-21,1.3,4.1 and up
USR03654,COMMUNICATION,4.3,2546549,,100000000,Free,0,Everyone,Communication,2018-08-03,Varies with device,Varies with device
USR03655,FAMILY,4.9,55,40,1000,Free,0,Everyone,Puzzle,2018-08-03,108,4.1 and up
USR03656,GAME,4.4,2351,62,100000,Free,0,Everyone,Music,2018-07-25,1009001,4.0 and up
USR03657,FAMILY,4.6,60,2.1,10000,Free,0,Everyone,Education,2016-05-01,1,2.2 and up
USR03658,LIFESTYLE,4,42,26,5000,Free,0,Everyone,Lifestyle,2018-07-06,1.0.1,4.4 and up
USR03659,FAMILY,4.8,39,3.6,1000,Free,0,Everyone,Education,2017-02-09,1.53,4.0.3 and up
USR03660,FAMILY,4.3,159,13,10000,Free,0,Everyone,Education;Education,2015-02-03,1,4.0 and up
USR03661,COMMUNICATION,4.4,64,4.5,5000,Free,0,Teen,Communication,2017-03-27,5.206,5.0 and up
USR03662,FAMILY,4.2,11263,35,1000000,Free,0,Everyone,Entertainment;Music & Video,2018-05-03,2.1.0.2173,4.0.3 and up
USR03663,GAME,4.6,4304,71,100000,Free,0,Everyone,Music,2018-06-20,1900001,4.0 and up
USR03664,FAMILY,4.8,17,23,100,Paid,3.99,Mature 17+,Entertainment,2017-01-16,1.4.4,4.0.3 and up
USR03665,FAMILY,4,369,3.5,10000,Free,0,Everyone,Entertainment,2017-01-11,2.0.0,2.3 and up
USR03666,FAMILY,4.3,264,60,10000,Free,0,Everyone,Education,2018-07-31,v8[1.0.10],2.3 and up
USR03667,GAME,4.7,703,40,10000,Free,0,Everyone 10+,Word,2017-11-17,1.0.4,4.1 and up
USR03668,SOCIAL,4.5,456866,,10000000,Free,0,Teen,Social,2018-08-03,Varies with device,Varies with device
USR03669,GAME,4.6,2694969,78,100000000,Free,0,Everyone,Action,2018-07-31,2.8.2.59,4.1 and up
USR03670,SHOPPING,4.5,972256,20,50000000,Free,0,Teen,Shopping,2018-08-02,2.4.8,4.1 and up
USR03671,GAME,4.3,696019,,50000000,Free,0,Everyone 10+,Arcade,2018-05-26,3.0.6,4.1 and up
USR03672,LIFESTYLE,4,45224,49,5000000,Free,0,Everyone,Lifestyle,2018-08-01,6.5.1,4.1 and up
USR03673,FAMILY,4.2,357049,40,50000000,Free,0,Everyone,Puzzle,2018-07-31,1.2.7,4.1 and up
USR03674,FAMILY,4,576210,48,50000000,Free,0,Everyone,Casual,2013-08-22,3.25.3,2.3.3 and up
USR03675,GAME,4.5,2308916,87,10000000,Free,0,Teen,Action,2018-08-01,1.9.3,4.1 and up
USR03676,PERSONALIZATION,4,6263,20,500000,Free,0,Everyone,Personalization,2018-07-12,7.46,2.3 and up
USR03677,FAMILY,4.1,1111915,50,100000000,Free,0,Everyone,Entertainment,2018-04-30,2.2.1.3,4.1 and up
USR03678,FAMILY,4.6,67410,0.845,1000000,Free,0,Everyone,Entertainment,2017-11-02,1.0.9,2.2 and up
USR03679,FAMILY,3.1,306,2.9,50000,Free,0,Everyone,Simulation,2017-04-04,1.2.1,4.0.3 and up
USR03680,SOCIAL,4.9,5677,67,50000,Free,0,Teen,Social,2018-07-13,1.8.19106,4.0.3 and up
USR03681,PRODUCTIVITY,4.5,2965,2.4,100000,Free,0,Everyone,Productivity,2015-05-10,1.1.3,4.3 and up
USR03682,FAMILY,4,155276,61,10000000,Free,0,Everyone,Role Playing;Pretend Play,2018-06-18,1.1.0,4.1 and up
USR03683,PRODUCTIVITY,4,11535,6.8,1000000,Free,0,Everyone,Productivity,2017-12-07,1.42,4.0 and up
USR03684,PERSONALIZATION,3.6,5525,2.6,500000,Free,0,Everyone,Personalization,2016-06-06,1.6,2.3 and up
USR03685,FAMILY,4.5,4251,13,1000000,Free,0,Everyone,Education,2018-04-27,23,4.0.3 and up
USR03686,GAME,4.2,1185148,29,100000000,Free,0,Everyone,Arcade,2018-08-01,9.55,4.0.3 and up
USR03687,GAME,4.3,90415,84,10000000,Free,0,Everyone,Arcade,2018-07-24,1.0.20,4.1 and up
USR03688,PERSONALIZATION,3.9,2852,5.4,100000,Free,0,Everyone,Personalization,2015-09-07,1.3,4.0 and up
USR03689,PERSONALIZATION,4.3,1734,2.8,100000,Free,0,Mature 17+,Personalization,2016-04-02,4,4.0.3 and up
USR03690,SHOPPING,4.3,85,2.9,50000,Free,0,Everyone,Shopping,2018-06-26,1.24,4.4 and up
USR03691,FAMILY,4.4,222308,6.9,10000000,Free,0,Everyone,Entertainment,2018-07-31,3.0.2,4.4 and up
USR03692,FAMILY,4.3,556659,46,10000000,Free,0,Everyone,Entertainment,2018-06-20,1805.0618.1637,4.1 and up
USR03693,FAMILY,4.4,499,27,100000,Free,0,Everyone,Education,2018-03-13,2.4,4.0.3 and up
USR03694,PRODUCTIVITY,4.3,1827212,,50000000,Free,0,Everyone,Productivity,2018-07-31,3.6.0.28,4.4 and up
USR03695,FAMILY,4.5,2375336,,10000000,Paid,6.99,Everyone 10+,Arcade;Action & Adventure,2018-07-24,1.5.2.1,Varies with device
USR03696,VIDEO_PLAYERS,4.4,953894,37,10000000,Free,0,Everyone,Video Players & Editors,2018-04-26,3.5.1.8,Varies with device
USR03697,FAMILY,3.5,31538,82,1000000,Free,0,Everyone 10+,Role Playing,2018-07-24,1.2703.273,4.4 and up
USR03698,BUSINESS,4.4,236,44,10000,Free,0,Everyone,Business,2018-06-26,3.1.1,4.4 and up
USR03699,PERSONALIZATION,4.4,37234,7.3,1000000,Free,0,Everyone,Personalization,2018-03-22,1.4.9,4.1 and up
USR03700,VIDEO_PLAYERS,4.5,58820,37,1000000,Free,0,Everyone,Video Players & Editors,2018-04-26,3.5.1.8,4.4 and up
USR03701,PHOTOGRAPHY,4.4,758780,53,50000000,Free,0,Everyone,Photography,2018-08-03,4.0.55,4.0.3 and up
USR03702,GAME,4.4,596,44,100000,Free,0,Everyone,Arcade,2017-02-12,"1,01",4.0 and up
USR03703,PRODUCTIVITY,4,549214,,50000000,Free,0,Everyone,Productivity,2018-07-04,Varies with device,Varies with device
USR03704,TOOLS,3.9,84,24,10000,Free,0,Everyone,Tools,2017-12-14,2.18,4.0.3 and up
USR03705,GAME,3.9,1202,34,100000,Free,0,Everyone,Racing,2018-06-28,1.6,4.1 and up
USR03706,PRODUCTIVITY,4.3,184,,1000,Paid,2.99,Everyone,Productivity,2015-12-04,Varies with device,2.2 and up
USR03707,NEWS_AND_MAGAZINES,4.9,198,9.1,10000,Free,0,Everyone,News & Magazines,2018-05-29,3.2.2,5.0 and up
USR03708,GAME,3.7,303,38,100000,Free,0,Everyone,Arcade,2017-07-12,1.6,4.0.3 and up
USR03709,VIDEO_PLAYERS,3.3,30,15,5000,Free,0,Everyone,Video Players & Editors,2018-07-25,3.1.0.1-r4,4.0 and up
USR03710,LIFESTYLE,3.8,718,26,10000,Paid,399.99,Everyone,Lifestyle,2018-03-11,1.0.0,4.4 and up
USR03711,GAME,3.5,901,63,50000,Free,0,Everyone,Adventure,2018-06-08,1.8.5,2.3 and up
USR03712,TOOLS,4.2,38,0.245,5000,Free,0,Everyone,Tools,2017-01-26,1.4,1.6 and up
USR03713,VIDEO_PLAYERS,4.5,6469179,,500000000,Free,0,Everyone,Video Players & Editors,2018-08-01,Varies with device,Varies with device
USR03714,COMMUNICATION,3.5,400,4.2,100000,Free,0,Everyone,Communication,2017-03-20,3.8.8,2.2 and up
USR03715,LIFESTYLE,3.6,275,7.3,10000,Paid,400,Everyone,Lifestyle,2018-05-03,1.0.1,4.1 and up
USR03716,HEALTH_AND_FITNESS,4.6,71266,49,1000000,Free,0,Everyone,Health & Fitness,2018-03-30,2.3.2,4.0.3 and up
USR03717,COMMUNICATION,3.9,167229,9.7,10000000,Free,0,Everyone,Communication,2018-03-31,8.1,4.1 and up
USR03718,TOOLS,4.2,2803,1.4,100000,Free,0,Everyone,Tools,2017-02-15,1.0.4,4.0 and up
USR03719,PERSONALIZATION,4.2,202,4.9,10000,Free,0,Everyone,Personalization,2016-11-16,1.2.3,3.0 and up
USR03720,FINANCE,4,142,6.2,10000,Free,0,Everyone,Finance,2018-07-13,5.3,4.0.3 and up
USR03721,COMMUNICATION,3.2,559,6,10000,Free,0,Everyone,Communication,2018-07-25,3.4,3.0 and up
USR03722,MEDICAL,4.6,15537,,100000,Free,0,Everyone,Medical,2018-08-01,6.1.3,Varies with device
USR03723,MEDICAL,2.4,102,1.2,10000,Free,0,Everyone,Medical,2017-07-09,1.2,4.4 and up
USR03724,AUTO_AND_VEHICLES,4.5,189,16,10000,Free,0,Everyone,Auto & Vehicles,2018-07-03,1.1.6,6.0 and up
USR03725,GAME,4.1,234606,59,10000000,Free,0,Everyone,Action,2018-01-29,3.1,2.3 and up
USR03726,PERSONALIZATION,4.2,128,7.7,10000,Free,0,Everyone,Personalization,2017-06-13,1,4.1 and up
USR03727,FAMILY,3.7,10035,30,1000000,Free,0,Teen,Simulation,2018-05-23,2.07,4.1 and up
USR03728,PERSONALIZATION,4.3,2538,6.4,100000,Paid,2.99,Everyone,Personalization,2018-03-23,1.5.1,4.1 and up
USR03729,GAME,4.2,156862,64,5000000,Free,0,Everyone 10+,Action,2018-07-31,7.0.4,4.1 and up
USR03730,GAME,4.1,63680,46,1000000,Free,0,Everyone 10+,Adventure,2018-06-02,2.2.2,4.1 and up
USR03731,FAMILY,3.9,19727,76,1000000,Free,0,Teen,Simulation,2018-07-03,32,4.1 and up
USR03732,GAME,3.8,4719,54,500000,Free,0,Everyone,Action,2018-07-08,5.1.3,4.1 and up
USR03733,PERSONALIZATION,4.4,32597,8.4,1000000,Free,0,Everyone,Personalization,2018-05-24,1.5.2,4.1 and up
USR03734,LIFESTYLE,3.4,552,22,10000,Free,0,Everyone,Lifestyle,2018-08-02,3.0.4,4.4 and up
USR03735,GAME,4,166033,23,10000000,Free,0,Everyone 10+,Arcade,2018-01-31,3.6,2.3 and up
USR03736,PRODUCTIVITY,4.4,253,8.2,10000,Free,0,Everyone,Productivity,2018-07-31,0.1.22,4.1 and up
USR03737,COMMUNICATION,3.3,960,3.8,50000,Free,0,Everyone,Communication,2017-09-21,2.1.2,2.3.3 and up
USR03738,GAME,4.8,133180,54,1000000,Free,0,Everyone 10+,Arcade,2018-01-12,1.1.1,4.4 and up
USR03739,GAME,4.5,413,9.1,1000,Paid,4.99,Everyone,Adventure,2017-05-17,1.04,4.0.3 and up
USR03740,SHOPPING,3.4,620,40,100000,Free,0,Everyone,Shopping,2018-03-13,2.2.8,4.1 and up
USR03741,FAMILY,4.3,817,28,100000,Free,0,Everyone,Educational,2018-05-25,2.4.2,4.1 and up
USR03742,PRODUCTIVITY,4.3,369,11,10000,Free,0,Everyone,Productivity,2018-07-18,2.9.5,4.1 and up
USR03743,FAMILY,4.1,313,34,5000,Paid,2.99,Everyone 10+,Strategy,2016-07-15,1.1.5,2.3.3 and up
USR03744,GAME,4,37789,58,1000000,Free,0,Teen,Adventure,2018-06-06,1.5.2,4.1 and up
USR03745,FAMILY,4.4,3570,21,100000,Paid,2.99,Everyone 10+,Strategy,2017-09-22,1.8.1,2.3.3 and up
USR03746,FAMILY,3.8,48929,45,5000000,Free,0,Everyone,Educational;Education,2017-09-08,1.5.0,4.0 and up
USR03747,FAMILY,4.4,89947,22,5000000,Free,0,Everyone 10+,Strategy,2018-02-09,1.8.2,4.0 and up
USR03748,GAME,3.8,466,28,10000,Paid,0.99,Everyone,Arcade,2017-03-28,1.00.02,4.1 and up
USR03749,GAME,4.2,30630,17,1000000,Free,0,Everyone,Racing,2015-05-25,1.2.5,4.1 and up
USR03750,FAMILY,3.8,7462,31,1000000,Free,0,Everyone,Education;Music & Video,2018-02-16,3.42,2.3 and up
USR03751,PERSONALIZATION,4.8,133,59,1000,Paid,2.49,Everyone,Personalization,2018-08-03,15.6,7.0 and up
USR03752,FAMILY,4.7,8600,91,500000,Free,0,Everyone,Puzzle,2018-07-27,1.0.7,4.0.3 and up
USR03753,FAMILY,4.3,923,,10000,Paid,2.99,Everyone,Strategy,2017-11-09,Varies with device,Varies with device
USR03754,LIFESTYLE,3.5,292,20,50000,Free,0,Everyone,Lifestyle,2017-12-18,3.1.3,4.0 and up
USR03755,GAME,3.9,29505,69,1000000,Free,0,Everyone,Word,2018-04-04,3.0.11,4.0.3 and up
USR03756,FAMILY,4.2,106,71,50000,Free,0,Everyone,Simulation,2018-02-26,1.8,4.0.3 and up
USR03757,GAME,4.6,169,13,1000,Paid,0.99,Everyone,Card,2015-07-01,4.0.5,2.3.3 and up
USR03758,GAME,4.7,6187,33,100000,Free,0,Teen,Casino,2018-07-27,1.15.0,4.0.3 and up
USR03759,FAMILY,4.5,659,3.3,10000,Paid,3.99,Everyone,Strategy,2018-08-04,1.0.28,1.5 and up
USR03760,VIDEO_PLAYERS,3.8,3965,6.4,100000,Free,0,Everyone,Video Players & Editors,2018-03-26,2.2.9,4.1 and up
USR03761,FAMILY,4.5,4656,20,100000,Paid,2.99,Everyone 10+,Strategy,2017-12-08,1.4.11,4.0 and up
USR03762,GAME,3.7,80,7.6,10000,Free,0,Everyone,Trivia,2018-06-06,5,4.1 and up
USR03763,FAMILY,3.5,205,62,50000,Free,0,Everyone,Educational;Education,2017-03-06,1.0.4,4.3 and up
USR03764,GAME,4.1,155,32,1000,Paid,2.49,Everyone,Arcade,2018-05-26,1.2,4.1 and up
USR03765,GAME,3.9,168,49,5000,Paid,1.99,Everyone 10+,Arcade,2017-05-18,1.00.00,4.1 and up
USR03766,FAMILY,4.1,413,0.908,10000,Free,0,Everyone,Puzzle,2016-02-15,1.6,2.1 and up
USR03767,GAME,4.6,1475,34,10000,Paid,4.99,Teen,Action,2018-01-02,1.0.4,5.0 and up
USR03768,FAMILY,4.4,148826,49,1000000,Free,0,Teen,Role Playing,2018-06-19,1.4.9,4.0.3 and up
USR03769,COMMUNICATION,4.5,5150801,,100000000,Free,0,Everyone,Communication,2018-07-19,Varies with device,Varies with device
USR03770,COMMUNICATION,4.4,2473795,,100000000,Free,0,Everyone,Communication,2018-07-31,47.1.2249.129326,Varies with device
USR03771,PERSONALIZATION,4.6,354,24,10000,Paid,0.99,Everyone,Personalization,2018-06-13,1.6.1,4.1 and up
USR03772,FAMILY,4,1699,72,100000,Free,0,Everyone,Entertainment;Music & Video,2017-10-18,1.0.1.24,4.3 and up
USR03773,TOOLS,4.4,11393,8.7,1000000,Free,0,Everyone,Tools,2018-07-27,3.9,4.4 and up
